text;label
В адрес вашего Банка обращаемся с предложением о сотрудничестве в рамках организации ежегодной конференции 'Финансовые инновации'. Мы будем рады видеть представителей вашего банка в качестве спикеров и партнёров. Целевая аудитория конференции — руководители финансовых организаций и инвесторы. Ожидаемые выгоды для банка — расширение сети контактов и повышение узнаваемости бренда среди ключевых игроков рынка.;Партнёрское предложение
Уважаемый Председатель Правления! Предлагаем вашему банку рассмотреть возможность партнёрства в рамках запуска кобрендинговой карты с эксклюзивными привилегиями для клиентов. Целевая аудитория — премиальный сегмент клиентов. Ожидаемые выгоды для банка — увеличение клиентской базы и укрепление позиций на рынке премиальных продуктов.;Партнёрское предложение
Добрый день! Предлагаем вашему банку стать партнёром нашего образовательного проекта 'Финансовая грамотность'. Мы планируем разработать серию онлайн-курсов и вебинаров для клиентов банка. Целевая аудитория — розничные клиенты. Ожидаемые выгоды для банка — повышение лояльности клиентов и привлечение новой аудитории через образовательные инициативы.;Партнёрское предложение
Уважаемые представители банка! Предлагаем вашему банку сотрудничество в рамках организации совместных вебинаров для МСБ. Целевая аудитория — малый и средний бизнес. Ожидаемые выгоды для банка — привлечение новых клиентов и укрепление позиций на рынке услуг для МСБ.;Партнёрское предложение
Добрый день! Предлагаем вашему банку стать информационным партнёром нашего журнала 'Финансовые тренды'. Мы будем рады публиковать статьи от представителей вашего банка. Целевая аудитория журнала — руководители финансовых организаций и инвесторы. Ожидаемые выгоды для банка — повышение узнаваемости и укрепление имиджа среди профессионалов отрасли.;Партнёрское предложение
Уважаемые коллеги! Предлагаем вашему банку рассмотреть возможность партнёрства в рамках запуска совместного мобильного приложения для клиентов. Целевая аудитория — розничные клиенты. Ожидаемые выгоды для банка — увеличение числа пользователей мобильного банка и повышение удобства для клиентов.;Партнёрское предложение
В адрес вашего Банка обращаемся с предложением о сотрудничестве в рамках организации совместных мероприятий для инвесторов. Целевая аудитория — институциональные инвесторы. Ожидаемые выгоды для банка — расширение сети контактов и повышение узнаваемости бренда среди ключевых игроков рынка.;Партнёрское предложение
Добрый день! Предлагаем вашему банку стать партнёром нашего финтех-стартапа 'Инновации в финансах'. Мы планируем разработать новые финансовые продукты и сервисы. Целевая аудитория — розничные клиенты. Ожидаемые выгоды для банка — расширение продуктового портфеля и привлечение новой аудитории через инновационные решения.;Партнёрское предложение
Уважаемые представители банка! Предлагаем вашему банку сотрудничество в рамках организации совместных маркетинговых кампаний для МСБ. Целевая аудитория — малый и средний бизнес. Ожидаемые выгоды для банка — привлечение новых клиентов и укрепление позиций на рынке услуг для МСБ.;Партнёрское предложение
"Уважаемый Председатель Правления,

Настоящим направляем на согласование проект договора о сотрудничестве с компанией 'Альфа' для организации совместных маркетинговых мероприятий. Проект договора прилагается.

Ожидаем вашего ответа до конца текущей недели.

С уважением, Департамент маркетинга.";Запрос на согласование
"В адрес вашего Банка обращаемся с просьбой согласовать проведение благотворительной акции 'Помощь детям' в рамках поддержки некоммерческих организаций. К акции планируется привлечь МСБ-клиентов банка. Бюджет и программа акции прилагаются.

Просим рассмотреть вопрос в течение 3 рабочих дней.

С уважением, Благотворительный фонд 'Доброе сердце'.";Запрос на согласование
"Уважаемый руководитель,

Прошу согласовать проведение пилотного проекта по внедрению новой банковской услуги для корпоративных клиентов. Проектный план и расчёты ожидаемой выгоды прилагаются.

Будем признательны за ответ в течение 5 рабочих дней.

С уважением, Проектный офис.";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать использование бренда банка в рамках рекламной кампании нового продукта. Макеты рекламных материалов и описание кампании прилагаются.

Ожидаем вашего решения в течение 2 рабочих дней.

С уважением, Отдел маркетинга дочерней компании.";Запрос на согласование
"Уважаемый банк,

Прошу рассмотреть возможность согласования нестандартных условий по кредитной сделке для малого бизнеса. Условия сделки и расчёты прилагаются.

Будем признательны за ответ в течение 3 рабочих дней.

С уважением, Финансовый департамент.";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать проведение офлайн-мероприятия 'Бизнес-форум' для корпоративных клиентов. Программа мероприятия и список приглашённых прилагаются.

Ожидаем вашего решения в течение 5 рабочих дней.

С уважением, Организационный комитет.";Запрос на согласование
"Уважаемый руководитель,

Прошу согласовать выпуск информационного материала в СМИ о новых услугах банка. Пресс-релиз и макет прилагаются.

Будем признательны за ответ в течение 2 рабочих дней.

С уважением, PR-отдел.";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать проведение федеральной акции 'Банк для всех' для привлечения новых клиентов. План акции и бюджет прилагаются.

Ожидаем вашего решения в течение 7 рабочих дней.

С уважением, Отдел развития бизнеса.";Запрос на согласование
"Уважаемый банк,

Прошу рассмотреть возможность согласования условий по партнёрской программе с компанией 'Бета'. Условия партнёрства и ожидаемые выгоды прилагаются.

Будем признательны за ответ в течение 3 рабочих дней.

С уважением, Отдел партнёрских программ.";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать проведение пилотного проекта по внедрению новой услуги для МСБ-клиентов. Проектный план и расчёты ожидаемой выгоды прилагаются.

Ожидаем вашего решения в течение 5 рабочих дней.

С уважением, Проектный офис.";Запрос на согласование
Уважаемые коллеги, информируем вас о том, что с 01.03.2025 изменяются условия обслуживания корпоративных клиентов. Новые тарифы и условия будут опубликованы на официальном сайте банка. Ответ на данное уведомление не требуется.;Уведомление или информирование
В адрес вашего Банка обращаемся с уведомлением о запуске нового сервиса — мобильного приложения для управления счетами. Сервис будет доступен с 15.03.2025. Приглашаем вас и ваших клиентов ознакомиться с новыми возможностями.;Уведомление или информирование
Настоящим уведомляем вас об изменении методики расчёта показателя «Уровень удовлетворённости клиентов» с 01.04.2025. Новая методика основана на анализе обратной связи от клиентов и оценке качества обслуживания. Ответ на данное уведомление не требуется.;Уведомление или информирование
Уважаемые сотрудники, информируем вас о том, что с 01.05.2025 изменяются правила проведения внутренних платежей. Новые правила регламентируют порядок проведения операций между филиалами банка. Ответ на данное уведомление не требуется.;Уведомление или информирование
В адрес вашего Банка обращаемся с уведомлением о техническом обновлении системы. Работы будут проводиться с 10:00 до 18:00 по местному времени с 01.06.2025. Приносим извинения за возможные неудобства и благодарим за понимание.;Уведомление или информирование
Уважаемые партнёры, информируем вас о том, что с 01.07.2025 изменяются условия сотрудничества. Новые условия включают дополнительные бонусы и скидки для ваших клиентов. Ответ на данное уведомление не требуется.;Уведомление или информирование
Настоящим уведомляем вас об изменении регламента работы контакт-центра. С 01.08.2025 время работы контакт-центра будет увеличено на 1 час. Ответ на данное уведомление не требуется.;Уведомление или информирование
Уважаемые клиенты, информируем вас о том, что с 01.09.2025 изменяются условия обслуживания индивидуальных предпринимателей. Новые условия включают упрощение процедуры открытия счетов и снижение комиссий. Ответ на данное уведомление не требуется.;Уведомление или информирование
В адрес вашего Банка обращаемся с уведомлением о запуске нового сервиса — онлайн-консультанта. Сервис будет доступен круглосуточно с 01.10.2025. Приглашаем вас и ваших клиентов воспользоваться новыми возможностями для получения консультаций.;Уведомление или информирование
Настоящим уведомляем вас об изменении порядка проведения банковских операций. С 01.11.2025 все операции будут проводиться в соответствии с новыми правилами, утверждёнными Банком России. Ответ на данное уведомление не требуется.;Уведомление или информирование
В адрес Вашего Банка обращаемся с просьбой предоставить информацию о текущем состоянии кредитного договора № 12345 от 10.01.2023. Ожидаем от вас ответ в течение 5 рабочих дней.;Запрос информации/документов
Просим предоставить выписку по лицевому счёту за период с 01.01.2024 по 31.12.2024, включая все операции по счёту. Будем признательны за оперативное предоставление информации.;Запрос информации/документов
На основании пункта 4.3 договора № 789 от 15.02.2023 просим предоставить копию действующего регламента по обслуживанию банковских карт. Ожидаем ответ в течение 3 рабочих дней.;Запрос информации/документов
Прошу направить информацию о доступных дистанционных сервисах для юридических лиц, включая условия их использования и тарифы. Будем признательны за предоставление данных в кратчайшие сроки.;Запрос информации/документов
В связи с изменением внутренних регламентов просим предоставить актуальную информацию о порядке начисления процентов по депозитам. Ожидаем ответ в течение 7 рабочих дней.;Запрос информации/документов
Просим предоставить информацию о текущем состоянии расчётов по договору № 10101 от 01.03.2023, включая все платежи и поступления. Ожидаем ответ в течение 5 рабочих дней.;Запрос информации/документов
На основании статьи 7 Федерального закона № 395-1 от 02.12.1990 просим предоставить информацию о порядке и сроках возврата денежных средств при расторжении договора банковского вклада. Ожидаем ответ в течение 10 рабочих дней.;Запрос информации/документов
Просим предоставить информацию о тарифах и условиях обслуживания расчётных счетов для индивидуальных предпринимателей. Будем признательны за оперативное предоставление данных.;Запрос информации/документов
В связи с изменением законодательства просим предоставить информацию о новых требованиях к отчётности по кредитным продуктам. Ожидаем ответ в течение 7 рабочих дней.;Запрос информации/документов
Просим предоставить информацию о порядке и сроках рассмотрения заявок на кредитные карты. Ожидаем ответ в течение 5 рабочих дней. Будем признательны за оперативное предоставление данных.;Запрос информации/документов
В адрес Вашего Банка обращаемся с официальной жалобой на нарушение условий договора №БС-1456 от 15.03.2023. Согласно пункту 4.2 договора, мы должны быть уведомлены о любых изменениях в условиях обслуживания за 10 рабочих дней. Однако, 10 марта текущего года с нашего счёта были списаны средства без предварительного уведомления. Требуем немедленного разъяснения и возврата средств в течение 3 рабочих дней.;Официальная жалоба или претензия
Обращаемся с претензией о нарушении условий обслуживания по зарплатному проекту. 15 апреля текущего года с зарплатного счёта сотрудников были списаны средства в счёт погашения кредита, о котором сотрудники не были уведомлены. Согласно внутренним правилам Банка, такие операции должны быть согласованы с работодателем. Требуем разъяснений и возврата незаконно списанных средств в течение 5 рабочих дней.;Официальная жалоба или претензия
Настоящим направляем официальную жалобу на отказ в проведении валютной операции по договору №ВС-789 от 10.04.2023. Согласно условиям договора, Банк обязан проводить валютные операции в течение 24 часов после получения всех необходимых документов. Однако, операция была отклонена без объяснения причин. Требуем немедленного ответа и устранения нарушения в течение 2 рабочих дней.;Официальная жалоба или претензия
Обращаемся с претензией на двойное списание средств по счёту №123456. 1 марта текущего года с нашего расчётного счёта были списаны средства дважды. Согласно правилам обслуживания, такие ситуации должны быть исключены. Требуем немедленного разъяснения причин двойного списания и возврата незаконно списанных средств в течение 3 рабочих дней.;Официальная жалоба или претензия
В адрес Вашего Банка обращаемся с официальной жалобой на ошибочное блокирование расчётного счёта №789456. Согласно условиям договора, блокирование счёта должно быть обосновано и согласовано с клиентом. Однако, счёт был заблокирован без объяснения причин. Требуем немедленного разъяснения и снятия блокировки в течение 24 часов.;Официальная жалоба или претензия
Настоящим направляем официальную жалобу на неверное информирование о состоянии счёта. Согласно правилам обслуживания, Банк обязан предоставлять точную информацию о состоянии счёта в режиме реального времени. Однако, информация о наличии средств была предоставлена с задержкой и содержала ошибку. Требуем немедленного разъяснения и устранения нарушения в течение 3 рабочих дней.;Официальная жалоба или претензия
Обращаемся с претензией на отказ в проведении кредитной операции по договору №КД-567 от 15.05.2023. Согласно условиям договора, Банк обязан рассмотреть заявку на кредит в течение 5 рабочих дней. Однако, операция была отклонена без объяснения причин. Требуем немедленного ответа и устранения нарушения в течение 2 рабочих дней.;Официальная жалоба или претензия
В адрес Вашего Банка обращаемся с официальной жалобой на нарушение условий обслуживания по интернет-банку. Согласно правилам обслуживания, Банк обязан обеспечивать бесперебойную работу интернет-банка. Однако, 10 июня текущего года доступ к интернет-банку был ограничен без объяснения причин. Требуем немедленного разъяснения и устранения нарушения в течение 24 часов.;Официальная жалоба или претензия
Обращаемся с претензией на ошибочное информирование о задолженности по кредиту. Согласно правилам обслуживания, Банк обязан предоставлять точную информацию о задолженности в режиме реального времени. Однако, информация о задолженности была предоставлена с ошибкой. Требуем немедленного разъяснения и устранения нарушения в течение 3 рабочих дней.;Официальная жалоба или претензия
В адрес Вашего Банка обращаемся с официальной жалобой на нарушение условий договора №БС-1456 от 15.03.2023. Согласно пункту 4.2 договора, мы должны быть уведомлены о любых изменениях в условиях обслуживания за 10 рабочих дней. Однако, 10 марта текущего года с нашего счёта были списаны средства без предварительного уведомления. Требуем немедленного разъяснения и возврата средств в течение 3 рабочих дней, а также устранения нарушения в части соблюдения сроков уведомления клиентов.;Официальная жалоба или претензия
На основании п. 3.1 Инструкции Банка России № 23-И от 09.08.2024 просим предоставить информацию о сделках с признаками подозрительной активности за IV квартал 2024 года до 31.01.2025 включительно.;Регуляторный запрос
В соответствии с п. 5.2 Указания ФНС России № 03-11-25/00876 от 15.12.2024 просим предоставить данные о просроченной задолженности по кредитам физических лиц за III квартал 2024 года до 30.11.2024 включительно.;Регуляторный запрос
На основании п. 2.4 Положения Банка России № 558-П от 10.04.2024 просим предоставить отчёт о качестве кредитного портфеля юридических лиц за I полугодие 2024 года до 30.06.2024 включительно.;Регуляторный запрос
В соответствии с п. 6.1 Указания Росфинмониторинга № 123/2025 от 15.01.2025 просим предоставить информацию об операциях с нерезидентами за IV квартал 2024 года до 31.01.2025 включительно.;Регуляторный запрос
На основании п. 3.3 Инструкции Банка России № 23-И от 09.08.2024 просим предоставить данные о валютных операциях за III квартал 2024 года до 30.11.2024 включительно, включая суммы, контрагентов и даты проведения операций.;Регуляторный запрос
В соответствии с п. 4.1 Указания ФНС России № 03-11-25/00876 от 15.12.2024 просим предоставить отчёт о просроченной задолженности по кредитам индивидуальных предпринимателей за IV квартал 2024 года до 31.01.2025 включительно.;Регуляторный запрос
На основании п. 2.5 Положения Банка России № 558-П от 10.04.2024 просим предоставить информацию о сделках с признаками возможного отмывания денежных средств за I полугодие 2024 года до 30.06.2024 включительно, включая данные о клиентах и суммах транзакций.;Регуляторный запрос
В соответствии с п. 6.2 Указания Росфинмониторинга № 123/2025 от 15.01.2025 просим предоставить отчёт о валютных операциях с нерезидентами за III квартал 2024 года до 30.11.2024 включительно, включая суммы и даты проведения операций.;Регуляторный запрос
На основании п. 3.4 Инструкции Банка России № 23-И от 09.08.2024 просим предоставить данные о просроченной задолженности по кредитам физических лиц за IV квартал 2024 года до 31.01.2025 включительно, включая суммы и сроки задолженности.;Регуляторный запрос
В соответствии с п. 4.2 Указания ФНС России № 03-11-25/00876 от 15.12.2024 просим предоставить отчёт о сделках с признаками подозрительной активности за III квартал 2024 года до 30.11.2024 включительно, включая данные о клиентах и суммах транзакций.;Регуляторный запрос
Уважаемый Председатель Правления! Предлагаем вашему банку стать официальным партнёром нашего образовательного проекта «Финансовая грамотность». В рамках сотрудничества мы планируем проводить вебинары и мастер-классы для клиентов банка, а также разрабатывать обучающие материалы. Это позволит банку укрепить свои позиции на рынке и повысить финансовую грамотность клиентов. Будем рады обсудить детали сотрудничества.;Партнёрское предложение
В адрес вашего Банка обращаемся с предложением о партнёрстве в рамках совместного запуска мобильного приложения для премиальных клиентов. Приложение будет включать эксклюзивные предложения и привилегии от банка, а также дополнительные сервисы от нашего партнёрского проекта. Это позволит банку привлечь новую аудиторию и укрепить отношения с существующими клиентами. Приглашаем к обсуждению условий сотрудничества.;Партнёрское предложение
Уважаемые коллеги! Предлагаем вашему банку стать партнёром нашего финтех-стартапа, разрабатывающего инновационные решения для финансового сектора. В рамках сотрудничества мы планируем предложить банку новые продукты и сервисы, которые помогут ему расширить своё присутствие на рынке и улучшить качество обслуживания клиентов. Будем рады обсудить детали и перспективы сотрудничества.;Партнёрское предложение
Обращаемся к вам с предложением о партнёрстве в организации ежегодной финансовой конференции. Ваше участие позволит банку представить свои достижения и инновационные решения широкой аудитории профессионалов. Мы готовы обсудить детали и предоставить все необходимые материалы для подготовки. Ждём вашего ответа.;Партнёрское предложение
Уважаемый банк! Предлагаем вашему банку сотрудничество в рамках разработки и продвижения кобрендингового продукта — кредитной карты с дополнительными привилегиями от нашего партнёрского проекта. Это позволит банку привлечь новых клиентов и укрепить отношения с существующими. Готовы обсудить детали и начать работу над проектом.;Партнёрское предложение
В адрес вашего Банка обращаемся с предложением о партнёрстве в создании специального выпуска журнала, посвящённого финансовым инновациям и технологиям. Включение материалов о вашем банке и его продуктах в этот выпуск позволит вам привлечь внимание профессионалов и укрепить свои позиции на рынке. Приглашаем к обсуждению условий сотрудничества.;Партнёрское предложение
Уважаемые представители банка! Предлагаем вашему банку стать партнёром нашего отраслевого СМИ, которое охватывает новости и события в финансовом секторе. В рамках сотрудничества мы будем регулярно публиковать материалы о вашем банке, его продуктах и достижениях. Это позволит вам повысить узнаваемость бренда и привлечь новых клиентов. Ждём вашего ответа и готовы обсудить детали.;Партнёрское предложение
Обращаемся к вам с предложением о партнёрстве в организации вебинара для сотрудников банков и финансовых учреждений. Ваше участие позволит банку поделиться своими знаниями и опытом с профессиональным сообществом. Мы готовы предоставить все необходимые материалы и обсудить детали проведения мероприятия. Ждём вашего ответа.;Партнёрское предложение
Уважаемый банк! Предлагаем вашему банку сотрудничество в рамках разработки и продвижения совместного образовательного проекта для студентов и молодых специалистов в области финансов. В рамках проекта мы будем создавать и распространять обучающие материалы, а банк сможет представить свои программы и возможности для обучения. Это позволит банку привлечь талантливую молодёжь и укрепить свои позиции в образовательном пространстве. Готовы обсудить детали и начать работу над проектом.;Партнёрское предложение
В адрес вашего Банка обращаемся с предложением о партнёрстве в создании совместного исследования о тенденциях и перспективах развития финансового сектора. Включение данных о вашем банке и его продуктах в это исследование позволит вам представить свои достижения и инновационные решения широкой аудитории профессионалов. Приглашаем к обсуждению условий сотрудничества и готовы предоставить все необходимые материалы.;Партнёрское предложение
"Уважаемые коллеги,

В адрес вашего Банка обращаемся с просьбой согласовать проведение корпоративного мероприятия для клиентов среднего и малого бизнеса. Мероприятие запланировано на [дата], программа мероприятия прилагается.

Программа мероприятия:
- [список мероприятий]
- [список мероприятий]

Ожидаем вашего ответа до [дата].

С уважением, [название дочерней компании]";Запрос на согласование
"Уважаемый Председатель Правления,

Прошу согласовать условия сделки по кредитованию малого бизнеса. К письму прилагаются проект кредитного договора и расчёты по процентным ставкам.

Проект кредитного договора:
[ссылка на документ]

Расчёты по процентным ставкам:
[ссылка на документ]

Прошу рассмотреть документы в течение [количество дней].

С уважением, [название департамента]";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать использование бренда Банка в рамках благотворительного проекта «Помощь детям». К письму прилагаются описание проекта и макет рекламного материала.

Описание проекта:
[краткое описание]

Макет рекламного материала:
[ссылка на документ]

Ожидаем вашего ответа до [дата].

С уважением, [название благотворительного фонда]";Запрос на согласование
"Уважаемый [имя получателя],

Прошу согласовать проведение пилотного проекта по внедрению новой банковской услуги для корпоративных клиентов. К письму прилагаются презентация проекта и план мероприятий.

Презентация проекта:
[ссылка на документ]

План мероприятий:
[ссылка на документ]

Прошу рассмотреть документы в течение [количество дней].

С уважением, [название проектного офиса]";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать проведение офлайн-мероприятия для корпоративных клиентов. К письму прилагаются программа мероприятия, список приглашённых и проект коммуникационного письма.

Программа мероприятия:
[список мероприятий]

Список приглашённых:
[список]

Проект коммуникационного письма:
[ссылка на документ]

Ожидаем вашего ответа до [дата].

С уважением, [название дочерней компании]";Запрос на согласование
"Уважаемый [имя получателя],

Прошу согласовать условия сотрудничества с [название НКО] в рамках программы поддержки малого и среднего бизнеса. К письму прилагаются проект договора и бюджет проекта.

Проект договора:
[ссылка на документ]

Бюджет проекта:
[ссылка на документ]

Прошу рассмотреть документы в течение [количество дней].

С уважением, [название департамента]";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать использование бренда Банка в рамках федеральной акции «Забота о здоровье». К письму прилагаются описание акции и макет рекламного материала.

Описание акции:
[краткое описание]

Макет рекламного материала:
[ссылка на документ]

Ожидаем вашего ответа до [дата].

С уважением, [название благотворительного фонда]";Запрос на согласование
"Уважаемый [имя получателя],

Прошу согласовать проведение пилотного проекта по внедрению новой банковской услуги для государственных структур. К письму прилагаются презентация проекта и план мероприятий.

Презентация проекта:
[ссылка на документ]

План мероприятий:
[ссылка на документ]

Прошу рассмотреть документы в течение [количество дней].

С уважением, [название проектного офиса]";Запрос на согласование
"Уважаемые коллеги,

Обращаемся с просьбой согласовать проведение корпоративного мероприятия для сотрудников Банка. К письму прилагаются программа мероприятия и список приглашённых.

Программа мероприятия:
[список мероприятий]

Список приглашённых:
[список]

Ожидаем вашего ответа до [дата].

С уважением, [название дочерней компании]";Запрос на согласование
